"row.names","game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId.x","base","reviewDetails.isOverturned.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId.y","reviewDetails.isOverturned","reviewDetails.reviewType","reviewDetails.challengeTeamId","season"
"79",502128.0,"2017-03-31",0,"2017-03-31T01:25:58.000Z","2017-03-31T01:26:10.000Z",true,pitch,"05021286-0416-0013-000c-f08cd117d70a",1,"In play, no out",,,,,false,D,"rgba(26, 86, 190, 1.0)",true,false,false,D,Hit Into Play - No Out(s),0,0,,,,3.359,1.7,,116.11,96.91,ground_ball,medium,"4",151.88,156.85,,,,,,,,,"40",atBat,Field Error,field_error,Matt Adams reaches on a fielding error by second baseman Breyvic Valera.   Wilfredo Tovar to 3rd.,0,8,1,40,top,5,"2017-03-31T01:23:04.000Z","2017-03-31T01:26:10.000Z",true,false,false,false,0,0,0,1,571431,Matt Adams,/api/v1/people/571431,L,Left,594577,Mike Mayers,/api/v1/people/594577,R,Right,vs_RHP,vs_LHB,RISP,,Memphis Redbirds,11,Triple-A,138,St. Louis Cardinals,112,Pacific Coast League,St. Louis Cardinals,1,Major League Baseball,,,104,National League,St. Louis Cardinals,Memphis Redbirds,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,571431,Matt Adams,/api/v1/people/571431,,,,541600,Wilfredo Tovar,/api/v1/people/541600,,,,,,,,,,,2017.0
"80",502128.0,"2017-03-31",1,"2017-03-31T01:22:59.000Z","2017-03-31T01:23:03.000Z",true,pitch,"05021286-0406-0013-000c-f08cd117d70a",1,"In play, out(s)",,,,,false,X,"rgba(26, 86, 190, 1.0)",true,false,false,X,Hit Into Play - Out(s),0,0,,,,3.359,1.7,,113.27,108.53,fly_ball,medium,"8",127.67,61.24,,,,,,,,,"39",atBat,Flyout,field_out,Yadier Molina flies out to center fielder Blake Drake.,0,8,1,39,top,5,"2017-03-31T01:22:24.000Z","2017-03-31T01:23:03.000Z",true,false,false,true,0,0,0,1,425877,Yadier Molina,/api/v1/people/425877,R,Right,594577,Mike Mayers,/api/v1/people/594577,R,Right,vs_RHP,vs_RHB,Men_On,,Memphis Redbirds,11,Triple-A,138,St. Louis Cardinals,112,Pacific Coast League,St. Louis Cardinals,1,Major League Baseball,,,104,National League,St. Louis Cardinals,Memphis Redbirds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,541600,Wilfredo Tovar,/api/v1/people/541600,,,,,,,,,,,,,,,,,2017.0
"81",502128.0,"2017-03-31",0,"2017-03-31T01:22:34.000Z","2017-03-31T01:22:59.000Z",false,action,,,Offensive Substitution: Pinch-runner Wilfredo Tovar replaces Jhonny Peralta.,Offensive Substitution,8,1,false,false,,,,,,,,0,0,0,541600,/api/v1/people/541600,,,,,,,,,,,,offensive_substitution,,"12",Pinch Runner,Runner,PR,"401","39",atBat,Flyout,field_out,Yadier Molina flies out to center fielder Blake Drake.,0,8,1,39,top,5,"2017-03-31T01:22:24.000Z","2017-03-31T01:23:03.000Z",true,false,false,true,0,0,0,1,425877,Yadier Molina,/api/v1/people/425877,R,Right,594577,Mike Mayers,/api/v1/people/594577,R,Right,vs_RHP,vs_RHB,Men_On,,Memphis Redbirds,11,Triple-A,138,St. Louis Cardinals,112,Pacific Coast League,St. Louis Cardinals,1,Major League Baseball,,,104,National League,St. Louis Cardinals,Memphis Redbirds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,541600,Wilfredo Tovar,/api/v1/people/541600,,,,,,,,,,1,,,,,,,2017.0
"82",502128.0,"2017-03-31",1,"2017-03-31T01:22:18.000Z","2017-03-31T01:22:22.000Z",true,pitch,"05021286-0396-0013-000c-f08cd117d70a",1,"In play, no out",,,,,false,D,"rgba(26, 86, 190, 1.0)",true,false,false,D,Hit Into Play - No Out(s),0,0,,,,3.359,1.7,,111.56,82.24,line_drive,medium,"9",166.4,109.04,,,,,,,,,"38",atBat,Single,single,Jhonny Peralta singles on a line drive to right fielder Tommy Pham.,0,8,1,38,top,5,"2017-03-31T01:22:16.000Z","2017-03-31T01:22:22.000Z",true,false,false,false,33,0,0,0,425509,Jhonny Peralta,/api/v1/people/425509,R,Right,594577,Mike Mayers,/api/v1/people/594577,R,Right,vs_RHP,vs_RHB,Men_On,,Memphis Redbirds,11,Triple-A,138,St. Louis Cardinals,112,Pacific Coast League,St. Louis Cardinals,1,Major League Baseball,,,104,National League,St. Louis Cardinals,Memphis Redbirds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,425509,Jhonny Peralta,/api/v1/people/425509,,,,,,,,,,,,,,,,,2017.0
"83",502128.0,"2017-03-31",0,"2017-03-31T01:22:17.000Z","2017-03-31T01:22:18.000Z",false,action,,,Todd Cunningham remains in the game as the designated hitter.,Defensive Switch,8,1,false,false,,,,,,,,0,0,0,592239,/api/v1/people/592239,,,,,,,,,,,,defensive_switch,,"10",Designated Hitter,Hitter,DH,"601","38",atBat,Single,single,Jhonny Peralta singles on a line drive to right fielder Tommy Pham.,0,8,1,38,top,5,"2017-03-31T01:22:16.000Z","2017-03-31T01:22:22.000Z",true,false,false,false,33,0,0,0,425509,Jhonny Peralta,/api/v1/people/425509,R,Right,594577,Mike Mayers,/api/v1/people/594577,R,Right,vs_RHP,vs_RHB,Men_On,,Memphis Redbirds,11,Triple-A,138,St. Louis Cardinals,112,Pacific Coast League,St. Louis Cardinals,1,Major League Baseball,,,104,National League,St. Louis Cardinals,Memphis Redbirds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,425509,Jhonny Peralta,/api/v1/people/425509,,,,,,,,,,,,,,,,,2017.0
"62236",505513.0,"2017-04-14",0,"2017-04-14T02:25:36.000Z","2017-04-14T02:27:36.000Z",false,action,,,Pitching Change: Roberto Gomez replaces Kraig Sitton.,Pitching Substitution,0,4,false,false,,,,,,,,0,0,0,596816,/api/v1/people/596816,,,,,,,,,,,,pitching_substitution,,"1",Pitcher,Pitcher,P,,"54",atBat,Flyout,field_out,Shane Robinson flies out to left fielder Jae-Gyun Hwang.,0,0,4,54,bottom,7,"2017-04-14T02:25:35.000Z","2017-04-14T02:28:52.000Z",true,false,false,true,0,3,1,1,453203,Shane Robinson,/api/v1/people/453203,R,Right,596816,Roberto  Gomez,/api/v1/people/596816,R,Right,vs_RHP,vs_RHB,Empty,,Salt Lake Bees,11,Triple-A,108,Los Angeles Angels,112,Pacific Coast League,Sacramento River Cats,11,Triple-A,137,San Francisco Giants,112,Pacific Coast League,Salt Lake Bees,Sacramento River Cats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,2017.0
"84",502128.0,"2017-03-31",0,"2017-03-31T01:18:42.000Z","2017-03-31T01:18:49.000Z",true,pitch,"05021286-0386-0013-000c-f08cd117d70a",1,"In play, out(s)",,,,,false,X,"rgba(26, 86, 190, 1.0)",true,false,false,X,Hit Into Play - Out(s),0,0,,,,3.359,1.7,,122.36,106.08,ground_ball,medium,"6",117.99,155.03,,,,,,,,,"37",atBat,Grounded Into DP,grounded_into_double_play,"Anthony Garcia grounds into a double play, shortstop Paul DeJong to second baseman Kolten Wong to first baseman Jose Martinez.   Carson Kelly out at 2nd.",0,8,1,37,bottom,4,"2017-03-31T01:18:12.000Z","2017-03-31T01:18:49.000Z",true,false,false,true,24,0,0,3,571685,Anthony Garcia,/api/v1/people/571685,R,Right,592815,Sam Tuivailala,/api/v1/people/592815,R,Right,vs_RHP,vs_RHB,Empty,,Memphis Redbirds,11,Triple-A,138,St. Louis Cardinals,112,Pacific Coast League,St. Louis Cardinals,1,Major League Baseball,,,104,National League,Memphis Redbirds,St. Louis Cardinals,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,425509,Jhonny Peralta,/api/v1/people/425509,,,,,,,,,,,,,,,,,2017.0
"85",502128.0,"2017-03-31",0,"2017-03-31T01:18:11.000Z","2017-03-31T01:18:11.000Z",true,pitch,"05021286-0376-0013-000c-f08cd117d70a",1,Hit By Pitch,,,,,false,H,"rgba(39, 161, 39, 1.0)",false,false,true,H,Ball - Hit by Pitch,1,0,,,,3.359,1.7,,107.01,101.19,,,,,,,,,,,,,,"36",atBat,Hit By Pitch,hit_by_pitch,Carson Kelly hit by pitch.    Luke Voit scores.    Patrick Wisdom to 3rd.    Todd Cunningham to 2nd.,1,8,1,36,bottom,4,"2017-03-31T01:18:06.000Z","2017-03-31T01:18:11.000Z",true,true,false,false,11,1,0,1,608348,Carson Kelly,/api/v1/people/608348,R,Right,592815,Sam Tuivailala,/api/v1/people/592815,R,Right,vs_RHP,vs_RHB,Loaded,,Memphis Redbirds,11,Triple-A,138,St. Louis Cardinals,112,Pacific Coast League,St. Louis Cardinals,1,Major League Baseball,,,104,National League,Memphis Redbirds,St. Louis Cardinals,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,608348,Carson Kelly,/api/v1/people/608348,592239,Todd Cunningham,/api/v1/people/592239,621550,Patrick Wisdom,/api/v1/people/621550,,,,,,,,,,,2017.0
"86",502128.0,"2017-03-31",1,"2017-03-31T01:17:57.000Z","2017-03-31T01:18:05.000Z",true,pitch,"05021286-0366-0013-000c-f08cd117d70a",1,"In play, no out",,,,,false,D,"rgba(26, 86, 190, 1.0)",true,false,false,D,Hit Into Play - No Out(s),0,0,,,,3.359,1.7,,132.03,100.58,ground_ball,medium,"3",151.88,167.74,,,,,,,,,"35",atBat,Field Error,field_error,Todd Cunningham reaches on a fielding error by first baseman Jose Martinez.   Luke Voit to 3rd.    Patrick Wisdom to 2nd.,0,8,0,35,bottom,4,"2017-03-31T01:14:52.000Z","2017-03-31T01:18:05.000Z",true,false,false,false,0,0,0,1,592239,Todd Cunningham,/api/v1/people/592239,L,Left,592815,Sam Tuivailala,/api/v1/people/592815,R,Right,vs_RHP,vs_LHB,Loaded,,Memphis Redbirds,11,Triple-A,138,St. Louis Cardinals,112,Pacific Coast League,St. Louis Cardinals,1,Major League Baseball,,,104,National League,Memphis Redbirds,St. Louis Cardinals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,592239,Todd Cunningham,/api/v1/people/592239,621550,Patrick Wisdom,/api/v1/people/621550,572228,Luke Voit,/api/v1/people/572228,,,,,,,,,,,2017.0
"87",502128.0,"2017-03-31",0,"2017-03-31T01:17:52.000Z","2017-03-31T01:17:57.000Z",false,action,,,Offensive Substitution: Pinch-hitter Todd Cunningham replaces Chad Huffman.,Offensive Substitution,8,0,false,false,,,,,,,,0,0,1,592239,/api/v1/people/592239,,,,,,,,,,,,offensive_substitution,,"11",Pinch Hitter,Hitter,PH,"601","35",atBat,Field Error,field_error,Todd Cunningham reaches on a fielding error by first baseman Jose Martinez.   Luke Voit to 3rd.    Patrick Wisdom to 2nd.,0,8,0,35,bottom,4,"2017-03-31T01:14:52.000Z","2017-03-31T01:18:05.000Z",true,false,false,false,0,0,0,1,592239,Todd Cunningham,/api/v1/people/592239,L,Left,592815,Sam Tuivailala,/api/v1/people/592815,R,Right,vs_RHP,vs_LHB,Loaded,,Memphis Redbirds,11,Triple-A,138,St. Louis Cardinals,112,Pacific Coast League,St. Louis Cardinals,1,Major League Baseball,,,104,National League,Memphis Redbirds,St. Louis Cardinals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,592239,Todd Cunningham,/api/v1/people/592239,,,,,,,,,,,,,,,,,2017.0
"88",502128.0,"2017-03-31",0,"2017-03-31T01:14:47.000Z","2017-03-31T01:14:51.000Z",true,pitch,"05021286-0356-0013-000c-f08cd117d70a",1,"In play, no out",,,,,false,D,"rgba(26, 86, 190, 1.0)",true,false,false,D,Hit Into Play - No Out(s),0,0,,,,3.359,1.7,,118.95,117.08,line_drive,medium,"7",62.32,93.92,,,,,,,,,"34",atBat,Single,single,Patrick Wisdom singles on a line drive to left fielder Matt Adams.   Luke Voit to 2nd.,0,8,0,34,bottom,4,"2017-03-31T01:13:39.000Z","2017-03-31T01:14:51.000Z",true,false,false,false,33,0,0,1,621550,Patrick Wisdom,/api/v1/people/621550,R,Right,592815,Sam Tuivailala,/api/v1/people/592815,R,Right,vs_RHP,vs_RHB,RISP,,Memphis Redbirds,11,Triple-A,138,St. Louis Cardinals,112,Pacific Coast League,St. Louis Cardinals,1,Major League Baseball,,,104,National League,Memphis Redbirds,St. Louis Cardinals,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,621550,Patrick Wisdom,/api/v1/people/621550,572228,Luke Voit,/api/v1/people/572228,,,,,,,,,,,,,,2017.0
"89",502128.0,"2017-03-31",3,"2017-03-31T01:13:37.000Z","2017-03-31T01:13:38.000Z",true,pitch,"05021286-0346-0043-000c-f08cd117d70a",4,Ball,,,,,false,B,"rgba(39, 161, 39, 1.0)",false,false,true,B,Ball - Called,4,0,,,,3.359,1.7,,37.07,47.4,,,,,,,,,,,,,,"33",atBat,Walk,walk,Luke Voit walks.,0,8,0,33,bottom,4,"2017-03-31T01:13:29.000Z","2017-03-31T01:13:38.000Z",true,false,false,false,0,4,0,1,572228,Luke Voit,/api/v1/people/572228,R,Right,592815,Sam Tuivailala,/api/v1/people/592815,R,Right,vs_RHP,vs_RHB,Men_On,,Memphis Redbirds,11,Triple-A,138,St. Louis Cardinals,112,Pacific Coast League,St. Louis Cardinals,1,Major League Baseball,,,104,National League,Memphis Redbirds,St. Louis Cardinals,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,572228,Luke Voit,/api/v1/people/572228,,,,,,,,,,,,,,,,,2017.0
"90",502128.0,"2017-03-31",2,"2017-03-31T01:13:35.000Z","2017-03-31T01:13:37.000Z",true,pitch,"05021286-0346-0033-000c-f08cd117d70a",3,Ball,,,,,false,B,"rgba(39, 161, 39, 1.0)",false,false,true,B,Ball - Called,3,0,,,,3.359,1.7,,72.89,48.01,,,,,,,,,,,,,,"33",atBat,Walk,walk,Luke Voit walks.,0,8,0,33,bottom,4,"2017-03-31T01:13:29.000Z","2017-03-31T01:13:38.000Z",true,false,false,false,0,4,0,1,572228,Luke Voit,/api/v1/people/572228,R,Right,592815,Sam Tuivailala,/api/v1/people/592815,R,Right,vs_RHP,vs_RHB,Men_On,,Memphis Redbirds,11,Triple-A,138,St. Louis Cardinals,112,Pacific Coast League,St. Louis Cardinals,1,Major League Baseball,,,104,National League,Memphis Redbirds,St. Louis Cardinals,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,572228,Luke Voit,/api/v1/people/572228,,,,,,,,,,,,,,,,,2017.0
"91",502128.0,"2017-03-31",1,"2017-03-31T01:13:34.000Z","2017-03-31T01:13:35.000Z",true,pitch,"05021286-0346-0023-000c-f08cd117d70a",2,Ball,,,,,false,B,"rgba(39, 161, 39, 1.0)",false,false,true,B,Ball - Called,2,0,,,,3.359,1.7,,66.07,54.73,,,,,,,,,,,,,,"33",atBat,Walk,walk,Luke Voit walks.,0,8,0,33,bottom,4,"2017-03-31T01:13:29.000Z","2017-03-31T01:13:38.000Z",true,false,false,false,0,4,0,1,572228,Luke Voit,/api/v1/people/572228,R,Right,592815,Sam Tuivailala,/api/v1/people/592815,R,Right,vs_RHP,vs_RHB,Men_On,,Memphis Redbirds,11,Triple-A,138,St. Louis Cardinals,112,Pacific Coast League,St. Louis Cardinals,1,Major League Baseball,,,104,National League,Memphis Redbirds,St. Louis Cardinals,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,572228,Luke Voit,/api/v1/people/572228,,,,,,,,,,,,,,,,,2017.0
"92",502128.0,"2017-03-31",0,"2017-03-31T01:13:32.000Z","2017-03-31T01:13:34.000Z",true,pitch,"05021286-0346-0013-000c-f08cd117d70a",1,Ball,,,,,false,B,"rgba(39, 161, 39, 1.0)",false,false,true,B,Ball - Called,1,0,,,,3.359,1.7,,127.48,89.58,,,,,,,,,,,,,,"33",atBat,Walk,walk,Luke Voit walks.,0,8,0,33,bottom,4,"2017-03-31T01:13:29.000Z","2017-03-31T01:13:38.000Z",true,false,false,false,0,4,0,1,572228,Luke Voit,/api/v1/people/572228,R,Right,592815,Sam Tuivailala,/api/v1/people/592815,R,Right,vs_RHP,vs_RHB,Men_On,,Memphis Redbirds,11,Triple-A,138,St. Louis Cardinals,112,Pacific Coast League,St. Louis Cardinals,1,Major League Baseball,,,104,National League,Memphis Redbirds,St. Louis Cardinals,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,572228,Luke Voit,/api/v1/people/572228,,,,,,,,,,,,,,,,,2017.0
"93",502128.0,"2017-03-31",4,"2017-03-31T01:13:25.000Z","2017-03-31T01:13:29.000Z",true,pitch,"05021286-0336-0013-000c-f08cd117d70a",1,"In play, out(s)",,,,,false,X,"rgba(26, 86, 190, 1.0)",true,false,false,X,Hit Into Play - Out(s),0,0,,,,3.359,1.7,,113.27,97.52,ground_ball,medium,"4",139.78,145.35,,,,,,,,,"32",atBat,Groundout,field_out,"Tommy Pham grounds out, second baseman Kolten Wong to first baseman Jose Martinez.",0,8,0,32,bottom,4,"2017-03-31T01:08:48.000Z","2017-03-31T01:13:29.000Z",true,false,false,true,0,0,0,1,502054,Tommy Pham,/api/v1/people/502054,R,Right,592815,Sam Tuivailala,/api/v1/people/592815,R,Right,vs_RHP,vs_RHB,Empty,,Memphis Redbirds,11,Triple-A,138,St. Louis Cardinals,112,Pacific Coast League,St. Louis Cardinals,1,Major League Baseball,,,104,National League,Memphis Redbirds,St. Louis Cardinals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,572228,Luke Voit,/api/v1/people/572228,,,,,,,,,,,,,,,,,2017.0
"94",502128.0,"2017-03-31",0,"2017-03-31T01:09:47.000Z","2017-03-31T01:11:00.000Z",false,action,,,Pitching Change: Sam Tuivailala replaces Brett Cecil.,Pitching Substitution,8,0,false,false,,,,,,,,0,0,0,592815,/api/v1/people/592815,,,,,,,,,,,,pitching_substitution,,"1",Pitcher,Pitcher,P,,"32",atBat,Groundout,field_out,"Tommy Pham grounds out, second baseman Kolten Wong to first baseman Jose Martinez.",0,8,0,32,bottom,4,"2017-03-31T01:08:48.000Z","2017-03-31T01:13:29.000Z",true,false,false,true,0,0,0,1,502054,Tommy Pham,/api/v1/people/502054,R,Right,592815,Sam Tuivailala,/api/v1/people/592815,R,Right,vs_RHP,vs_RHB,Empty,,Memphis Redbirds,11,Triple-A,138,St. Louis Cardinals,112,Pacific Coast League,St. Louis Cardinals,1,Major League Baseball,,,104,National League,Memphis Redbirds,St. Louis Cardinals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,572228,Luke Voit,/api/v1/people/572228,,,,,,,,,,,,,,,,,2017.0
"95",502128.0,"2017-03-31",1,"2017-03-31T01:11:00.000Z","2017-03-31T01:11:16.000Z",false,action,,,"Defensive Substitution: Jose Martinez replaces first baseman Matt Carpenter, batting 3rd, playing first base.",Defensive Sub,8,0,false,false,,,,,,,,0,0,0,500874,/api/v1/people/500874,,,,,,,,,,,,defensive_substitution,,"3",First Base,Infielder,"1B","301","32",atBat,Groundout,field_out,"Tommy Pham grounds out, second baseman Kolten Wong to first baseman Jose Martinez.",0,8,0,32,bottom,4,"2017-03-31T01:08:48.000Z","2017-03-31T01:13:29.000Z",true,false,false,true,0,0,0,1,502054,Tommy Pham,/api/v1/people/502054,R,Right,592815,Sam Tuivailala,/api/v1/people/592815,R,Right,vs_RHP,vs_RHB,Empty,,Memphis Redbirds,11,Triple-A,138,St. Louis Cardinals,112,Pacific Coast League,St. Louis Cardinals,1,Major League Baseball,,,104,National League,Memphis Redbirds,St. Louis Cardinals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,572228,Luke Voit,/api/v1/people/572228,,,,,,,,,,,,,,,,,2017.0
"96",502128.0,"2017-03-31",2,"2017-03-31T01:11:16.000Z","2017-03-31T01:11:27.000Z",false,action,,,"Defensive Substitution: Paul DeJong replaces shortstop Aledmys Diaz, batting 2nd, playing shortstop.",Defensive Sub,8,0,false,false,,,,,,,,0,0,0,657557,/api/v1/people/657557,,,,,,,,,,,,defensive_substitution,,"6",Shortstop,Infielder,SS,"201","32",atBat,Groundout,field_out,"Tommy Pham grounds out, second baseman Kolten Wong to first baseman Jose Martinez.",0,8,0,32,bottom,4,"2017-03-31T01:08:48.000Z","2017-03-31T01:13:29.000Z",true,false,false,true,0,0,0,1,502054,Tommy Pham,/api/v1/people/502054,R,Right,592815,Sam Tuivailala,/api/v1/people/592815,R,Right,vs_RHP,vs_RHB,Empty,,Memphis Redbirds,11,Triple-A,138,St. Louis Cardinals,112,Pacific Coast League,St. Louis Cardinals,1,Major League Baseball,,,104,National League,Memphis Redbirds,St. Louis Cardinals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,572228,Luke Voit,/api/v1/people/572228,,,,,,,,,,,,,,,,,2017.0
"97",502128.0,"2017-03-31",3,"2017-03-31T01:11:27.000Z","2017-03-31T01:13:25.000Z",false,action,,,"Defensive Substitution: Harrison Bader replaces center fielder Dexter Fowler, batting 1st, playing center field.",Defensive Sub,8,0,false,false,,,,,,,,0,0,0,664056,/api/v1/people/664056,,,,,,,,,,,,defensive_substitution,,"8",Outfielder,Outfielder,CF,"101","32",atBat,Groundout,field_out,"Tommy Pham grounds out, second baseman Kolten Wong to first baseman Jose Martinez.",0,8,0,32,bottom,4,"2017-03-31T01:08:48.000Z","2017-03-31T01:13:29.000Z",true,false,false,true,0,0,0,1,502054,Tommy Pham,/api/v1/people/502054,R,Right,592815,Sam Tuivailala,/api/v1/people/592815,R,Right,vs_RHP,vs_RHB,Empty,,Memphis Redbirds,11,Triple-A,138,St. Louis Cardinals,112,Pacific Coast League,St. Louis Cardinals,1,Major League Baseball,,,104,National League,Memphis Redbirds,St. Louis Cardinals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,572228,Luke Voit,/api/v1/people/572228,,,,,,,,,,,,,,,,,2017.0
"98",502128.0,"2017-03-31",0,"2017-03-31T01:08:44.000Z","2017-03-31T01:08:46.000Z",true,pitch,"05021286-0326-0013-000c-f08cd117d70a",1,"In play, out(s)",,,,,false,X,"rgba(26, 86, 190, 1.0)",true,false,false,X,Hit Into Play - Out(s),0,0,,,,3.359,1.7,,151.93,73.07,ground_ball,medium,"3",154.3,155.03,,,,,,,,,"31",atBat,Groundout,field_out,Matt Carpenter grounds out to first baseman Luke Voit.,0,8,0,31,top,4,"2017-03-31T01:08:41.000Z","2017-03-31T01:08:46.000Z",true,false,false,true,0,0,0,3,572761,Matt Carpenter,/api/v1/people/572761,L,Left,594577,Mike Mayers,/api/v1/people/594577,R,Right,vs_RHP,vs_LHB,Empty,,Memphis Redbirds,11,Triple-A,138,St. Louis Cardinals,112,Pacific Coast League,St. Louis Cardinals,1,Major League Baseball,,,104,National League,St. Louis Cardinals,Memphis Redbirds,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,572228,Luke Voit,/api/v1/people/572228,,,,,,,,,,,,,,,,,2017.0
